variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"log_lik[65,4]",-0.461168751625,-0.46195450000000005,0.057270378312035665,0.05594072190000008,-0.5531311999999999,-0.36644145000000017,1.0004039265584805,10711.161121296785,6183.730483003269
"log_lik[66,4]",-0.1989598792,-0.1952595,0.06062104963348196,0.058992654000000005,-0.30428700000000003,-0.10966860000000005,1.0005199357367918,7677.063288177287,6266.617919041856
"log_lik[67,4]",-0.191822461175,-0.18512699999999999,0.06406429297010356,0.0605731056,-0.30739335,-0.10012690000000003,1.0007676607219957,12086.355720359652,6223.864315159835
"log_lik[68,4]",-0.611531948875,-0.6121829999999999,0.07833921518464733,0.07101505739999996,-0.7397078,-0.48066435,0.9999646985065627,11342.982260030096,6288.814653075065
"log_lik[69,4]",-0.33678478075,-0.3337935,0.06535079080936478,0.06330405480000002,-0.44690045,-0.23609295000000002,1.0011547998113732,7340.439443910512,6106.0323007143625
"log_lik[70,4]",-0.337753355875,-0.3347775,0.06598485932503566,0.06363763979999998,-0.4499312,-0.23594340000000003,1.0007896078141634,7279.48695317082,5952.853879342481
"log_lik[1,5]",-1.00822818475,-0.9991915,0.10721033672072199,0.10225862850000006,-1.19864,-0.85157335,1.0006722569458146,8532.850093956302,6202.826557696731
"log_lik[2,5]",-0.44162035,-0.44219699999999995,0.060817517761596336,0.061058657099999934,-0.5408644499999999,-0.3416173000000002,0.999962706584146,9884.184784528812,5939.655445004229
"log_lik[3,5]",-0.554784374625,-0.5591025000000001,0.09569760196678287,0.08818578930000007,-0.70388085,-0.3910511500000004,1.0007583351078462,9984.085180295642,6505.771293615732
"log_lik[4,5]",-0.951466223125,-0.949873,0.11816968030729617,0.11201932559999993,-1.150866,-0.7604075499999999,0.9999229695012912,6702.605447234828,6283.433852364675
"log_lik[5,5]",-0.467191147,-0.4613655,0.07238259097731281,0.06748128030000002,-0.5942408499999999,-0.3566547500000001,1.0007185351977577,6086.138789852854,5886.928729413917
"log_lik[6,5]",-0.44162035,-0.44219699999999995,0.060817517761596336,0.061058657099999934,-0.5408644499999999,-0.3416173000000002,0.999962706584146,9884.184784528812,5939.655445004229
"log_lik[7,5]",-0.305604994,-0.3032515,0.066855184111842,0.06599200860000003,-0.41755135,-0.20036275,0.9999787970310036,10214.1678223053,6597.810790052298
"log_lik[8,5]",-0.808748019875,-0.7978784999999999,0.07224813980490181,0.06323882039999995,-0.9431023000000001,-0.7088420000000001,1.0008510024127224,8100.744703481463,6095.170141586602
"log_lik[9,5]",-0.45899881175,-0.459146,0.06048202520600802,0.05972357580000002,-0.5564205000000001,-0.35896985000000003,1.0006090163572217,8532.94657540755,6231.897141877103
"log_lik[10,5]",-0.64773887225,-0.6381875,0.0723323331120987,0.06499940789999996,-0.7798994499999999,-0.5454050500000001,1.0000327192350347,7317.459891471659,6278.6031049087605
"log_lik[11,5]",-0.951466223125,-0.949873,0.11816968030729617,0.11201932559999993,-1.150866,-0.7604075499999999,0.9999229695012912,6702.605447234828,6283.433852364675
"log_lik[12,5]",-0.840996794375,-0.8291145,0.09872413137340091,0.09032592239999997,-1.0205214999999999,-0.7013306,1.0005622192378092,9702.585686606188,6641.740759882368
"log_lik[13,5]",-0.468834692,-0.4670445,0.06722398188359138,0.06492972569999998,-0.5824926,-0.36035800000000007,1.000174244022355,8012.203856123196,6706.829833669287
"log_lik[14,5]",-0.1842983238625,-0.1803835,0.059813692551382004,0.056914048799999985,-0.28753595000000004,-0.09564177500000003,1.0001345448024423,9293.74914273057,5937.783589978947
"log_lik[15,5]",-0.305604994,-0.3032515,0.066855184111842,0.06599200860000003,-0.41755135,-0.20036275,0.9999787970310036,10214.1678223053,6597.810790052298
"log_lik[16,5]",-0.554784374625,-0.5591025000000001,0.09569760196678287,0.08818578930000007,-0.70388085,-0.3910511500000004,1.0007583351078462,9984.085180295642,6505.771293615732
"log_lik[17,5]",-1.317668510625,-1.2981,0.1757174146805344,0.16746708299999988,-1.6295709999999999,-1.060939,1.0003839010507936,9364.38501186116,6260.842776280292
"log_lik[18,5]",-0.58482484675,-0.58352,0.10581381291853777,0.09332967000000009,-0.7598271999999999,-0.40692670000000003,1.0006020619062055,6912.487088382285,6103.377055829685
"log_lik[19,5]",-0.3258096475,-0.3242005,0.06533242503388799,0.06418916699999999,-0.4374814,-0.22146045000000006,1.0004149951853918,8928.166318131245,6129.356091305223
"log_lik[20,5]",-0.485144393375,-0.479867,0.07060697272701075,0.06425810789999996,-0.6090604000000001,-0.3780055,1.0001979533176037,6288.688037666971,6233.528049451299
"log_lik[21,5]",-0.44162035,-0.44219699999999995,0.060817517761596336,0.061058657099999934,-0.5408644499999999,-0.3416173000000002,0.999962706584146,9884.184784528812,5939.655445004229
"log_lik[22,5]",-0.768060266875,-0.764679,0.09648757518914877,0.08612126879999996,-0.9335904,-0.6137902500000002,1.0003599982818367,7024.033375173184,6431.456964845715
"log_lik[23,5]",-0.346103892625,-0.3422345,0.07508265736966531,0.06973112579999999,-0.47604044999999995,-0.2292050000000001,1.000184328344198,6559.697059948082,6353.052518289621
"log_lik[24,5]",-0.18838210825,-0.184759,0.06051924239258301,0.057304713900000005,-0.29262935,-0.09785231000000005,1.0001914357246378,9092.293867629256,5716.352513325257
"log_lik[25,5]",-0.997114614625,-0.995394,0.12051573053544783,0.1149096543,-1.20402,-0.8029208000000001,1.0007185260274394,6086.095191945412,5886.928729413917
"log_lik[26,5]",-0.7322496525,-0.735564,0.09125487662825642,0.0885127026,-0.8763233500000001,-0.57616995,1.0004972240027277,8144.571097073728,6010.441182837647
"log_lik[27,5]",-0.419599599375,-0.420191,0.08350461828998049,0.08041770659999997,-0.5537354,-0.2822527,1.0006584852119351,10804.537722666026,6274.411552053438
"log_lik[28,5]",-0.5931738885,-0.598352,0.05600684898190513,0.05210745960000001,-0.6776947999999999,-0.49334255,1.0008545105809505,8100.763451319654,6095.170141586602
"log_lik[29,5]",-0.663232755875,-0.652457,0.0884778264546352,0.08127316679999996,-0.8256436,-0.5383866,1.000397512662974,8144.591748248419,6010.441182837647
"log_lik[30,5]",-0.44436421575,-0.4409595,0.09493233956268964,0.08791966259999999,-0.6057581999999999,-0.2936159,1.0008058416870202,6760.461270603858,6149.71089918281
